index,genre,chrom_spec,spec_centroid,spec_bandwidth,spec_rolloff,zcr,tempo,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50
571,jazz,0.250491806,1336.153705,1554.249504,2751.820122,0.058720635,107.6660156,0.11050861,-202.7882084,145.769757,-23.58351345,47.85332524,-14.36994339,1.65652405,-7.067866663,-11.1212519,-4.602235754,-3.605165817,-3.799314289,2.040514209,0.850409925,-2.026440637,-1.0405638,-1.451718712,0.785719704,-0.403668662,-2.340947223,-2.012356873,0.676908565,-0.329174614,-2.078322648,-2.463065939,-2.66834062,-2.491910081,-4.737910692,-5.373524802,-1.006111664,-2.251190373,-5.012973954,-3.508202215,-1.801268222,0.059305216,-1.535378102,-2.992710454,-3.249448598,-2.685305394,-1.26057457,-3.172142069,-1.638696371,1.771480634,-0.283986142,0.173353114,1.606931711,-0.054004788,-0.392284935,-2.203121461,-4.116101982,0.87933007
572,jazz,0.332275905,2967.777464,2921.821675,6414.55469,0.129700037,112.3471467,0.13320838,-84.02204485,63.09621238,5.613573686,24.92837176,6.190076998,-2.911646531,-0.365535865,-1.075699595,-4.244710292,-2.319594914,1.578474128,1.940498617,1.541318928,-4.474722925,-5.312264278,-3.001746599,-2.896126978,-3.325609139,0.317811802,-3.970714922,-6.967140379,-4.652146238,-4.911869385,-4.974870748,1.067543117,3.600360088,5.737453595,0.755719897,-6.303135156,-1.455915272,-11.52393037,-2.501682644,3.570157626,-1.774874798,-2.124537088,-6.322225709,-1.227085349,-1.031062809,-1.279258456,0.742840169,-4.445621343,-4.026994428,0.51181758,-0.878821148,-6.048521641,-7.235127048,-2.516605083,-0.176307455,-7.637851741,-6.371151898
573,jazz,0.294886698,2415.034392,2552.78344,5135.902097,0.095536966,83.35433468,0.11275492,-149.1818432,79.08159251,2.028721237,27.62010551,0.315135867,1.729807122,-3.606545808,-0.152504828,-5.030524355,1.245246786,1.149523884,-0.612431256,1.823458169,-2.055376803,-6.007813893,-4.928924038,-3.958886474,-3.55970684,-0.856136387,-2.185186232,-1.433452527,-1.879418734,5.564474374,-0.686960546,-3.763252415,-0.319447457,-5.890428704,-2.080378095,-0.985389496,-0.433577819,-6.811177198,-6.770114072,0.457717852,-1.738367141,-0.168753896,0.620973943,-3.449131001,-3.31892067,-7.832123904,1.326735041,4.272642119,1.23645938,-3.065369373,-1.864276656,-2.026999679,-4.929498147,-0.011629998,1.93451373,-4.412330793,-10.28458833
574,jazz,0.293696195,2902.086088,2854.682005,6196.624685,0.126489012,103.359375,0.14697114,-78.16747472,63.23966298,-1.674718263,21.01893517,4.454934109,-3.600541031,-1.558420558,-3.072726,-6.074428694,-1.953154973,1.784447418,-1.205538073,0.950734444,-2.563657532,-7.776574674,-5.946190683,-3.021665393,-2.463421133,-1.034236431,-5.114806052,-1.19527724,1.169856083,-3.329018438,-7.117201723,-0.451497438,1.697432937,2.561395595,-2.327114995,-10.20819538,-4.006584898,-8.680773342,-2.794556711,0.358396623,-3.05361329,-2.639274054,-4.797580202,-2.201992963,-1.484952565,-1.588614383,-0.448922092,-3.174586727,-4.730974592,-1.169275306,-1.036593382,-4.482227702,-4.904935294,-2.691081225,-3.306830286,-10.29396411,-5.822599496
575,jazz,0.303203968,1733.471676,2067.77144,3379.588767,0.068700379,117.4538352,0.11915598,-154.3235252,110.695782,-22.30696838,21.16939246,4.26351523,4.752450364,-4.099985694,-1.006058994,-6.405926921,-9.242158409,-3.631922858,-5.505253303,0.547401478,-0.500196247,-4.802398783,-11.20505939,-3.927142182,-1.45792875,-4.403174633,-10.5969647,-6.277403535,-8.288980001,-4.466106785,-1.321824115,-6.221583672,-4.859015223,-2.874848985,-1.475295848,-6.042711152,-3.821591984,-5.433774315,-0.935632195,1.140839901,-0.548930238,-2.127458713,-2.270646529,-3.048873465,-4.722204047,-3.792567972,-0.04978152,1.001651519,4.140677166,0.744464696,-0.858636984,-7.846480281,-5.389768093,-1.252727378,-0.995469344,-3.839669786,-6.796769393
576,jazz,0.307387782,2777.858706,2691.228162,5813.731692,0.130881655,135.9991776,0.14578405,-77.01703697,64.53250501,-2.856184584,28.52058234,4.688070664,-2.803808237,-5.939004672,1.90965062,-5.19697978,-2.318242948,-2.939838394,-6.155029333,-0.75997061,-4.476985638,-4.151544195,2.132654632,0.849412144,-2.658703451,-3.327830555,-8.30700019,-5.609612762,-1.072500502,-3.705819811,-7.518289723,-6.508208787,-5.780147015,-0.666574407,-3.594421016,-7.3833294,-0.487129623,-0.465784557,0.292468072,-4.897487494,-7.62859802,-3.814508548,-4.682336456,-4.62088922,-0.125241033,0.865995141,-1.180628572,-5.314822031,-2.65123598,1.622075692,-3.324478694,-3.771256171,-2.563371659,-0.492858237,0.649131033,-4.758475056,-7.739991847
577,jazz,0.266122612,2503.275005,2598.294415,5155.661683,0.095869284,161.4990234,0.119228885,-141.4669264,70.87911047,-0.529633043,33.57406783,1.431034889,-9.162247066,0.794130236,0.565875128,-9.172905373,-2.56525608,4.063343375,-2.232276542,-0.68758536,-0.829319186,-6.478431808,-5.98408727,-4.226654083,-3.226717096,-4.074625033,-6.569852039,-2.863348177,0.911597962,2.351787479,-1.750524651,0.042008344,-1.644505133,-4.183671624,-0.569084203,-7.612142175,-3.317353975,-2.907763811,-2.834924675,1.960985249,-3.706224016,-1.89306428,-5.085942473,-3.578155246,-1.351106398,-0.382990906,-0.505553098,-3.707624945,-4.949942598,-4.109413229,-0.381330661,-3.041051251,-5.433867333,-2.493548761,1.118506315,-2.805215065,-9.053803997
578,jazz,0.338347622,2634.04303,2728.240133,5561.653325,0.107845203,107.6660156,0.06985007,-163.5303627,65.97244171,5.347550556,41.90554037,7.03160489,5.499666796,8.924789904,2.67937671,-0.175657592,5.169557111,10.48963388,3.339696587,3.84138108,2.545494221,5.69798833,-1.081032182,-1.760360986,-5.186885997,-5.654774977,-9.772272218,-7.115432395,-3.833170693,-2.471867362,-0.115932413,-5.18513777,-7.038753403,-2.145008722,-3.262434134,-5.722292596,-1.567349849,-1.201523689,1.379694513,-3.584671758,-2.947342062,-2.798750673,-7.259326296,-2.292745689,0.766410855,3.395856256,-2.55639556,-3.075296042,-1.243350232,1.886584494,-2.020110243,-3.529957803,0.094915534,-1.210045405,-0.308038009,4.171400585,4.465307684
579,jazz,0.37062329,3029.382383,2829.048804,6201.978842,0.140348572,135.9991776,0.07574118,-117.2373968,56.9844141,-2.100040242,35.61289039,4.705499044,3.896432314,11.5943257,6.076797669,0.578688605,2.273552874,2.703758888,-1.850367395,1.678140947,0.39385364,2.058807491,-1.190416427,-1.064693673,-6.278792299,-5.385145467,-4.865997796,-5.660305672,-4.751681681,-3.375689636,-0.326971902,-2.950050951,-5.241270973,-5.28240237,-3.590443053,-5.810329763,-5.595984372,-1.391549815,-0.216072594,-2.755955267,-5.368167958,-4.09615295,-4.535012515,-1.25068191,2.961098154,2.038600263,-1.533090749,-3.411055934,-3.530796176,-3.024033893,-4.045334196,-2.23975134,1.342689057,2.159648213,2.190517992,-1.735073084,-5.033252991
580,jazz,0.441748696,3026.607139,3302.30317,7277.081879,0.100127489,117.4538352,0.04324829,-228.3341462,67.55114996,37.06314406,21.31536726,17.05518746,10.13366014,10.78442097,8.017328025,2.040604165,0.279190489,2.485170943,3.844577598,1.585923411,2.845371801,0.055653223,-0.207114612,2.298493914,3.290807764,4.057733212,-0.184873661,-0.261579919,-3.219271054,0.922675562,3.355628554,0.710324413,-2.477818894,3.209774742,-1.388152082,0.555481479,-1.076407114,-3.472602339,-4.025731055,-3.668268779,0.645319745,-2.457205841,-2.128652082,-0.032254741,-0.670568608,-2.873677383,-1.436352962,0.900742171,-5.575142935,-3.53475367,-3.945999832,-1.016077671,-4.220530718,-3.68908223,1.021109312,-3.172039281,-7.046688793
581,jazz,0.401452344,3905.044386,3328.972307,8036.839234,0.206697799,99.38401442,0.047837384,-158.332069,49.6206374,21.60971295,16.52276488,11.42873402,6.256602572,5.637961201,-0.187471966,-0.23829854,-1.987752828,2.033298407,2.692450614,-1.458258287,-1.799793293,-1.823240779,-3.306886329,-1.5234382,-1.188981263,-2.978100615,-1.865957757,0.103249357,-1.971625867,-2.247151789,0.685477431,0.17882997,-2.45264467,-3.297536103,-3.952955159,-3.700444778,-3.477562145,-2.310511356,-4.045066814,-2.579124759,-1.044358813,-1.470733275,-1.321588354,-2.706212864,0.173296808,-1.235514286,-0.35604951,-1.381144795,-2.60399048,-3.81229009,-2.86167627,-1.593427923,-1.980546984,-1.003584348,0.099835186,-3.743640781,-6.211424734
582,jazz,0.429318506,3392.946994,3147.347224,7233.07454,0.149645175,107.6660156,0.07434422,-125.9474003,56.63225106,23.47121555,23.71107251,-0.297329043,7.155765423,0.181810787,-0.840293775,-4.153737762,-1.889833375,2.524745394,0.521171884,0.921902383,0.043937382,2.92202488,0.133862576,1.324251975,0.371897763,-6.132280324,-4.945897297,3.220647019,2.34459467,-2.032546973,-1.54984553,-3.449549103,-4.895048031,-0.239046591,0.04541336,-2.163857641,-3.474020775,-5.756666966,-6.364372941,-4.718805368,-3.820981768,-5.479386774,-5.290588686,-2.079050897,0.500171264,-2.755418536,-3.266717301,-1.186970347,-2.149068705,-3.98645752,-3.71678278,-3.936149306,-3.469535738,-2.402531729,-0.055717349,1.086585949,-1.847188619
583,jazz,0.392989459,2875.081678,2802.921671,6139.161176,0.118312473,123.046875,0.05170016,-178.011394,61.9306747,1.484117091,36.04398524,7.582530655,5.155580827,-0.907832527,2.951996917,1.449449138,2.13971552,5.17533739,2.027748066,0.520014876,6.531603907,2.606900676,4.856011137,7.935543914,4.533976727,-1.599380898,3.734070014,2.855133483,-3.720977831,-2.249119787,3.350392867,1.046711221,-0.528848,-3.098073238,-1.105947184,0.800239152,-2.625772781,-3.259839279,-0.776331283,-2.236972061,-2.751312558,-0.710385792,-0.992984208,-1.193593677,0.018285067,-2.321329688,-7.372070625,-5.89818031,-1.445138195,1.059447849,3.899226013,-1.493707141,-2.686488109,-1.889256367,-0.130499257,-1.603600017,-2.556258392
584,jazz,0.325336166,2860.571859,2566.129936,5605.16938,0.147559122,161.4990234,0.07143145,-131.874357,61.60850886,-12.67334251,35.08202345,-2.137193282,-0.955419269,-4.839506603,-4.106919341,-3.271760305,2.508569808,6.401943108,3.411998186,-2.902382228,3.227473258,-1.339151538,0.876794442,3.680930223,0.649491622,-0.357969827,6.315171248,6.761431231,-0.978681742,-6.331628403,2.119943074,-1.972478991,-4.154130957,-5.156246697,-1.965062662,0.712072034,-1.458523415,-3.113217991,-3.631380057,-5.868735857,-3.401477724,-2.133867238,-1.488977069,-3.301217764,-0.088421926,4.829693119,-1.391468889,-3.708618296,-2.168196925,1.422768919,-0.097650367,-1.001395178,-0.637916182,-4.461317718,-8.134838262,-5.231701012,2.770994333
585,jazz,0.337476732,4135.664564,3220.570624,8257.125734,0.261637181,135.9991776,0.052422427,-156.6180664,22.76470226,10.47274861,24.15121608,10.13465063,2.967156685,2.488514538,0.485113884,2.693064225,1.234040363,3.327141216,-7.809596453,1.10468662,1.879585037,2.325613171,0.714956971,2.982941358,1.015122993,7.60840399,-2.060513512,1.822897224,-4.872884582,-9.705068847,5.276712268,-1.523706198,-2.808896262,-4.346449922,0.721538014,6.280370552,-2.112307125,-10.13915126,1.103399637,-0.743988945,-1.637167946,1.837918255,3.62985614,-3.806385118,-1.92412472,2.209717911,-4.284219312,-6.146985406,-1.71195233,-0.453477002,-1.903796274,-3.414922034,-2.339618752,-2.558845102,2.636855748,2.698083526,-11.06327785
586,jazz,0.342449681,1846.466568,2731.147995,4330.014059,0.04283469,135.9991776,0.04581201,-340.9809368,89.77674138,44.56942694,28.88593584,16.33335919,10.61583496,6.995837279,0.843770958,6.093808989,7.135113202,5.440109156,2.739316019,9.364577399,5.582604733,3.780943111,3.157342521,0.284559903,-1.377793941,-1.593034497,-1.996848667,-2.569661065,-1.264081083,-1.293584281,-3.542844139,-5.659164067,-4.863031983,-1.91558576,-5.409567233,-5.615838657,-0.649725232,-4.688875946,-4.738696602,-0.294138397,-0.958367063,-2.961199072,-3.336733154,-5.894668841,-6.226057753,-3.338550231,-1.645787898,1.347286953,1.7389415,-0.190480906,1.512746732,0.825397031,1.209149166,4.442201937,5.059363882,1.483399083,-5.57252314
587,jazz,0.290966316,2427.985227,3006.962447,5925.810932,0.069027033,129.1992188,0.091592856,-192.5074603,80.97054228,25.69517258,18.54018568,14.17123343,1.257420011,4.086614336,-1.414908427,2.66731165,5.245386072,3.723578218,0.289518898,7.333014658,0.880261086,-1.218334093,-1.338314307,1.157848471,2.674978949,3.223322791,-3.009691568,-1.164144384,3.997219056,1.420290166,-1.849971234,-2.357633665,-2.714874875,2.833866129,-8.987543768,-7.444538835,6.295896393,-4.81120037,-5.793252455,-1.363513987,-3.683947522,-0.084215006,-4.255975324,-3.017463001,-5.199665658,-1.918027724,-5.158720915,-3.269247198,-3.693779095,-7.560958931,-0.667861003,-1.993643969,-2.577931255,-4.279089479,-3.198902656,-8.477531316,-3.934912307
588,jazz,0.280465468,1787.421409,2485.188704,3904.471002,0.062751882,117.4538352,0.04505297,-322.4307218,90.68418959,27.02772412,37.84936694,19.69342031,4.613143979,3.071574473,7.97813151,1.932779044,2.092581963,0.444901729,4.884690922,13.0513136,0.401961583,-0.722642822,4.720954427,1.245008421,-3.748103582,1.693576654,0.393201427,4.183518237,2.196412872,2.51776106,4.515897043,0.059298209,2.491074239,-1.141466709,-2.239291888,-0.166136162,-4.853446708,-6.178443387,-4.002297109,-4.803077202,-2.819052944,-4.032787312,-5.544337999,-7.231615094,-6.295106457,-2.481481699,-4.631325911,1.626555922,-3.156452045,-8.649622391,-5.175717792,-1.683114513,-0.103285801,0.087882215,0.526271965,0.842448015,-10.09008886
589,jazz,0.270024765,1875.010121,2569.423295,4292.060332,0.054141818,135.9991776,0.061381083,-217.6292066,105.6317444,19.31632969,28.35385755,8.658822851,0.147331676,6.379778535,-2.528024319,-12.98321015,-11.1449793,-6.159602892,-7.746044183,0.413542583,-1.26240084,1.706143716,-2.306870808,-3.808312327,-3.676955456,0.58035555,0.576808911,2.069160714,0.70437125,-0.640365004,-0.63544894,-0.953170918,3.386567664,3.639695684,0.448063444,-3.230947434,-3.180626653,-0.746376333,-1.765945016,-6.072193103,-6.087253978,-2.57682051,-3.60900095,-3.836023759,-4.24062244,-1.358311119,-0.569380586,0.311905926,1.500379564,-1.637619784,-3.421894218,-3.573657401,-2.683775025,1.635604223,3.300284379,-1.490405547,-8.47256646
590,jazz,0.231015263,2959.143008,2832.772659,6065.526947,0.151479723,117.4538352,0.04092894,-299.3326718,60.76070791,32.08975486,25.69325976,7.443336835,-1.29735183,1.858911595,5.258048924,-5.539195289,-3.093576805,3.649505698,-2.30443993,0.897836137,3.333246878,7.252439698,5.924358045,-8.256767146,-0.467972481,1.989081331,-6.996023856,-0.001534005,2.868690196,0.834559906,1.778653703,1.699121395,4.39148309,-1.628774538,-2.346577177,-0.54238611,-2.307422417,0.84071709,2.666817947,-6.531501152,-4.331520438,-2.612498269,-2.30573326,1.461576347,-3.435921342,-0.744006203,-2.631024156,-5.171604237,-1.691280759,-3.935188532,-2.07771933,2.204726214,-1.903618308,3.222342293,-1.387706157,-0.175704905,0.278134965
591,jazz,0.270171579,2215.195808,2795.037567,5026.595694,0.07547665,117.4538352,0.05356718,-294.0420677,84.62509048,39.08671493,28.61971655,14.11871307,1.019435611,7.341593429,5.205275275,-3.738564159,-5.043101216,2.218534788,-0.573586486,4.209569737,0.113638472,0.846507139,-2.127957857,-4.501406335,-1.088391397,7.246240517,-0.265428757,-1.655385434,4.518294455,6.198636256,2.773318148,0.575387286,1.584235758,-1.680341829,-1.342383972,-0.575370992,-2.752438953,-5.791399407,-4.059397236,-1.927867231,-1.220330234,-1.409267048,-3.446626694,1.860953799,-4.547030809,-6.33163894,3.61972141,1.105931765,-2.650381881,-3.018925697,-4.730425284,-3.294134034,-2.18168418,0.963039624,-1.447688177,-3.220475864,-4.829965965
592,jazz,0.269423718,2152.894239,2775.494487,5015.995629,0.081720457,112.3471467,0.04530354,-215.3440676,100.9331447,17.10478615,12.98179891,16.05806604,4.762521884,4.567760072,-3.135995682,-4.154349268,-2.299647393,-4.92363541,-3.34408208,-1.422747372,-5.025732355,-0.67271118,1.345936846,2.000225584,-0.247875712,0.963551578,-2.137088036,-2.134527057,-1.389462918,-3.071595956,0.662746374,0.395235983,-5.905780423,-0.443955723,-0.000201476,-0.124415951,-5.416685059,-5.983758486,-0.685398976,1.896070152,3.977761376,-2.034726302,-0.272961232,-2.510505285,-4.969703398,-1.640331847,0.729476448,0.749376904,-1.427417519,-2.432787002,-3.264794705,-0.893256782,-3.209541404,-2.671276584,-3.25994929,-5.172399634,-2.367201502
593,jazz,0.237348369,1077.231528,1539.436789,2111.56122,0.041500885,123.046875,0.0397918,-366.3855984,131.6950225,16.51637831,36.30855673,5.077534863,14.66619904,-6.155357889,4.708173562,-9.590350694,-1.312175963,-2.686953772,1.572132086,-2.269956525,-0.180144192,-3.250695632,-4.688360651,-3.566565705,-3.957807372,-1.822394107,-0.924695086,7.303190792,6.532442815,1.564563981,-1.031004953,0.060449687,-4.308904374,-2.974178742,-0.34520165,-0.862797978,-7.0592858,-7.993778785,-2.471594161,-1.573705206,-6.57296207,-9.79768145,-7.161263458,-6.251236742,-5.292633109,-3.752330807,-0.759503601,3.29450208,-0.720744889,-3.7274516,-3.291620932,-3.448029753,-2.561453314,-2.248876168,0.251864994,0.950543428,-7.559177387
594,jazz,0.311234725,1854.556905,2215.592498,4282.076453,0.063362517,117.4538352,0.06818181,-219.7702981,100.8365,-1.420506659,41.26562497,-0.940096513,23.37167953,-11.50277337,20.00819888,-15.97074689,13.94351463,-7.979173982,5.733325362,-6.874854108,6.199600155,-5.807948716,0.958248723,-5.153530136,3.05760745,2.093324978,0.95193265,0.503016497,-0.282191518,-0.128504514,4.844246434,0.416055355,-2.538745634,-2.018091291,-4.283566678,-0.027097302,-10.77928063,-3.800188207,-9.160050531,-0.841294393,-1.318178708,-4.658901912,-6.638452901,-2.83011715,-1.397310532,-3.869700354,-5.891163254,-0.585226368,-0.478766103,-5.889993178,-5.636064436,-3.307580277,-3.16790808,-4.7428725,-1.121046723,-3.703274247,-8.172540178
595,jazz,0.298770035,1873.833302,2083.70652,4008.631419,0.077716777,135.9991776,0.0444199,-277.2614023,95.7763878,-2.93732297,43.90782687,1.936544999,22.26012285,-6.126113535,22.45305015,-12.84495102,10.75866652,-7.537840065,3.587661317,-5.071862833,6.75804619,3.64146861,6.717037762,1.778867345,-2.124143382,-5.369799635,-5.330001159,3.259856394,5.116814314,-0.02287773,-6.90958422,-8.018398326,-6.543500606,2.199258651,-5.491143283,-0.09072813,9.277448086,7.486782818,-3.990919527,-8.837886283,-2.215067871,-1.351993184,-5.542858373,-2.932045783,-2.295656275,-6.39706623,-9.92380622,0.557665758,0.738726159,-8.176080585,-5.496646039,1.177560602,-1.11264233,0.660757449,-4.075327052,-14.353183,-8.506460436
596,jazz,0.224049149,1176.181446,1753.640845,2343.555254,0.039907646,112.3471467,0.021186687,-413.6199242,118.2656753,31.12332618,40.14469352,13.12253325,13.93663502,-3.704583958,4.748743532,-9.875984325,-3.073427292,-6.27664214,-3.622531067,-5.281046955,1.119345761,2.828952919,6.598023212,7.966309707,5.073697666,1.616788972,-4.366201021,0.764115293,2.98882916,3.497391613,1.07772389,-0.681235113,-3.878983434,-1.658450195,-1.701002336,-0.727225814,-1.717175611,0.435701492,1.962180894,1.615687499,1.838197212,-0.806706396,-2.44124916,-2.963493598,-2.43834324,-1.602258575,-2.755953786,-3.833943711,-3.868608783,-4.803807633,-3.597708118,-3.643915701,-1.968707695,-0.584902357,-0.564868776,0.566006725,-1.02823119
597,jazz,0.327593374,1885.601099,2230.789208,4357.067956,0.058131148,161.4990234,0.060161512,-222.9824181,102.8621446,-1.651837857,45.21669454,-6.746566667,25.35337329,-14.37547312,24.23842977,-10.41800659,11.15750015,-9.138480944,6.635826507,-7.827936573,9.368566631,-3.431467961,2.677836424,-6.207162036,0.873401652,-3.393119006,-0.377289277,-0.501899486,2.104307781,-1.084275982,2.183282655,2.567828407,-1.394709877,1.83416862,-4.836176865,-1.736012446,-5.952293139,-0.845172194,-1.168136402,-5.501556903,-5.031079744,-4.640584605,-4.845184161,-2.241310549,-3.964602157,0.895469244,-2.274659269,-0.078075085,-6.347094671,-5.512141379,-6.66808837,-3.725763795,-4.31059306,-2.165183767,-1.944536801,-3.496120042,-2.395495334
598,jazz,0.295911801,1492.234676,2014.187546,3375.924959,0.04617902,135.9991776,0.039268877,-315.025924,112.7362579,9.76694379,38.97482882,3.932959535,20.02737212,-7.211987345,15.29182304,-13.68592741,10.15585015,-4.880475843,4.704836918,-2.706321955,3.831235898,0.848350357,3.361031162,-2.101264688,-1.239170944,1.790818802,-2.229561368,-2.326305408,1.374412047,-2.48313684,1.404795275,0.779596172,-9.650432292,-0.792671748,-4.01236914,-0.357057508,-5.635752595,-7.489886401,-5.630284357,-1.17075192,-0.486530645,-3.20796913,-3.870357353,-2.712802774,-3.014937785,-0.738099522,-5.493007046,-3.068549099,-1.241387784,-2.27131617,-2.749106039,-4.253330406,-4.516293605,-4.448332241,-4.453486782,-8.822397268,-3.739438951
599,metal,0.48771554,3274.488271,2722.524604,6407.968161,0.183019368,95.703125,0.116125494,-52.88402361,50.08953387,-11.48973184,46.32278056,6.538486738,10.11226962,5.484859804,8.849229465,5.935592331,6.628324264,-4.032498575,9.778782878,-3.114061742,3.656300509,-6.500120123,1.083959685,-4.485987612,4.707357039,-2.754579349,0.499855878,-9.292717921,2.026449776,-3.488298914,2.504854278,-4.657614459,-1.898110671,-5.684842906,-3.184109065,-4.815544507,0.860377217,-5.733621277,-0.404691966,-5.273205769,0.465163656,-0.607393604,-0.660322858,-2.429429814,1.950247869,-4.049847052,-2.848999258,-1.582735962,1.670956791,-2.59053633,-2.152418166,-1.956718425,1.671319306,-0.300008979,-0.341651349,-2.514184659,-1.08778671
600,metal,0.476902931,2922.845195,2620.93922,6037.074142,0.152840717,151.9990809,0.097298,-80.14115967,64.83789015,-15.45377438,46.84407896,7.920761169,21.76623684,-2.176336515,21.98025396,-7.708771855,11.14333554,-4.284613378,11.44083436,-10.36393555,11.71974591,-7.097243549,5.930047302,-9.028761413,5.50684461,-6.194880406,3.124240585,-11.22254171,6.747507073,-7.811550715,6.911278206,-4.398152608,6.677982907,-7.911552592,1.654181045,-4.771405429,3.77509987,-8.416929004,4.711781277,-6.847148253,1.685575269,-3.908663207,3.35417244,-4.217563972,3.255271768,-2.589109574,3.051096353,-3.509682109,1.172621862,-2.94343056,0.1893438,-3.065196715,-0.164564489,-2.202961395,1.257700178,-1.788337972,1.387596059
601,metal,0.432415318,2198.918006,2006.406468,4447.48909,0.128340931,112.3471467,0.13281032,-62.17746456,115.1643041,-42.77956809,54.29420431,-24.86427551,20.12844894,-21.62540686,20.84350469,-8.390745694,20.32077975,-10.73049576,9.661000468,-14.54356547,6.926189973,-7.478824805,5.970211192,-3.469524627,6.570200515,-6.574108694,2.962939131,-0.579155094,-0.500106397,-4.445320751,2.409626387,-1.570377415,-1.193567009,-1.600285409,-2.936972426,-0.611227308,-2.049208102,0.824113442,0.509517723,-0.13821284,-3.156970385,1.886349678,-0.278046923,1.438122021,0.834759441,1.183467624,-1.530873146,-0.986566891,-0.70188347,0.786167776,-2.57589743,0.049340178,-1.929042368,-0.739152669,0.482779478,1.197779852,-2.884544776
602,metal,0.487553939,2752.264617,2205.786688,5234.841586,0.166673464,99.38401442,0.15018322,-43.04721507,75.3641121,-47.8205665,53.02225897,-12.31985798,36.86349205,-8.280258362,28.38590274,-14.52061517,22.09068493,-7.341966151,15.96926139,-13.12972497,12.25383077,-10.44499157,5.927745207,-6.667661638,5.282708546,-2.324662755,3.579680501,-5.637239352,0.986864138,-6.280102393,-1.635700707,-5.709209919,-2.274858697,-1.349023143,-0.29128276,-1.080829717,-2.07642759,0.559208777,0.460968168,-0.748863429,-1.380948017,0.517822868,-4.534859738,-3.111334417,-1.119305216,0.156339166,0.656188856,2.613909969,0.366941921,0.584007478,-3.383104556,-0.568633523,-2.689897694,-0.981839969,-1.946831906,-1.896611335,-3.356218785
603,metal,0.634766227,3403.073174,2825.134867,6903.007008,0.192350714,135.9991776,0.06347562,-107.1068536,47.65484613,-8.622630654,38.40586073,8.468854197,9.543785617,1.011904147,20.75159521,0.712179822,11.78319833,1.167447956,11.06470496,-2.53758484,7.582840035,-4.198709384,7.080201788,-6.623357426,4.545003706,-4.264578294,4.28873769,-6.346468352,1.189292091,-5.45803421,3.973305374,-9.323038402,2.440043633,-4.698178497,2.700121583,-3.904934979,1.481322593,-3.308913098,4.807566962,-4.649678997,2.485118207,-2.908708332,0.452248622,-2.760662821,3.515216186,-1.382941055,0.693658334,-1.604662102,0.019257197,-4.641844493,-1.03121023,-2.221843277,-1.522141352,0.128135108,0.579759151,-2.13848649,-1.936576217
604,metal,0.422442837,2464.467489,2204.451704,4951.89563,0.134319261,151.9990809,0.12188121,-79.57911539,93.47066738,-27.74530491,64.08795071,-18.81016466,23.33284686,-10.55162612,13.37351446,-17.54556054,16.40535276,-10.04868244,8.95802887,-16.08632984,4.28877837,-14.81064289,0.26602083,-8.218878442,3.42029257,-3.72640639,-2.4308562,-5.922533747,-6.36493362,-6.261317329,-2.097467698,-2.605893935,-2.042149124,-2.633623144,-2.643470087,0.064821131,-1.888433149,1.327470022,-1.638952526,-2.102050858,-1.72065271,0.762406444,-0.132857389,-0.494739196,-0.836889543,-0.556807142,-3.41259678,-0.864114931,-2.991662606,-0.395199562,-0.902395203,0.734580839,-0.530765056,0.285602405,-0.851485504,-0.974602692,-1.842570124
605,metal,0.434032674,3236.92534,2572.749034,6227.983557,0.198042797,123.046875,0.050472498,-140.7293935,55.93773609,-12.31335603,44.34432164,-10.59938218,10.8757328,-0.949338471,22.25333745,-9.380369804,15.24242753,-3.061905033,9.060860889,-8.804057929,8.732628312,-12.11564481,5.556732662,-12.47387913,6.361197423,-3.853355902,4.722445266,-8.334292201,6.010872884,-8.973449386,3.176713296,-11.84322352,1.721696826,-5.21366807,4.219902047,-6.776947413,4.098056726,-3.250498392,5.551163594,-6.411644569,1.164494332,-5.137395869,1.390867954,-5.143443678,1.515481652,-5.04738936,1.596765738,-0.947084606,0.685996494,-2.813929144,1.180208985,-2.08857848,0.934968177,-2.063327809,-3.208596457,-5.663308473,0.225952671
606,metal,0.581429553,2939.466844,2522.700015,5806.520651,0.168310887,151.9990809,0.06949906,-108.0498665,65.76786819,-20.8387899,47.55787612,0.869435993,8.991188936,-3.199908116,20.97174497,-10.3414252,7.869244438,-8.121666925,12.04748335,-9.146290997,6.996932719,-8.745517994,5.77891516,-12.35712006,3.445282311,-7.367136332,4.867973014,-13.34626006,1.532770479,-12.39265415,2.135707005,-8.33264964,2.723357537,-9.561788537,4.60024476,-8.970646356,-2.169950223,-6.099590645,3.726979342,-4.85051801,1.926945992,-4.22141725,-2.503596511,-6.45429348,2.988283577,-3.443070995,-1.084208038,-4.680673538,-1.261789042,-3.819161765,-1.510632575,-3.058837875,-0.869213593,-1.330995493,-1.435759303,-1.459623465,-3.439172903
